City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Coihaique,CL,-45.5752,-72.0662,64.35,68,75,6.91,broken clouds
349,Alekseyevka,RU,50.6309,38.6903,19.53,60,99,15.57,overcast clouds
350,Onguday,RU,50.75,86.15,3.16,99,100,1.7,overcast clouds
351,Nome,US,64.5011,-165.4064,21.27,86,100,11.5,snow
352,Moose Factory,CA,51.2585,-80.6094,5.0,72,100,8.05,overcast clouds
353,Lensk,RU,60.7253,114.9278,13.53,92,100,13.62,light snow
354,Marawi,PH,7.9986,124.2928,66.9,96,98,0.67,overcast clouds
355,Ribas Do Rio Pardo,BR,-20.4431,-53.7592,78.44,77,100,8.23,overcast clouds
356,Lata,PT,40.1629,-8.3327,58.08,93,100,7.83,overcast clouds
357,Henties Bay,NA,-22.116,14.2845,58.46,89,0,7.7,clear sky
358,Port Hedland,AU,-20.3167,118.5667,75.25,78,2,10.36,clear sky
359,Granger,US,41.7481,-86.1257,48.06,80,100,6.91,overcast clouds
360,Sola,VU,-13.8833,167.55,77.67,100,58,0.0,broken clouds
361,Misawa,JP,40.6836,141.3597,33.6,86,91,8.37,overcast clouds
362,Ormara,PK,25.2088,64.6357,75.67,58,0,7.81,clear sky
363,Dzhebariki-Khaya,RU,62.2167,135.8,-33.29,100,98,1.19,overcast clouds
364,Kerema,PG,-7.9631,145.7785,77.77,81,94,2.55,overcast clouds
365,Taoudenni,ML,22.6783,-3.9836,83.17,12,100,3.69,overcast clouds
366,Naze,JP,28.3667,129.4833,61.72,60,37,17.63,scattered clouds
367,Chimoio,MZ,-19.1164,33.4833,69.66,100,75,2.93,light rain
368,Belaya Gora,RU,68.5333,146.4167,-12.8,100,100,2.01,overcast clouds
369,Yantai,CN,37.5333,121.4,38.34,49,56,2.55,broken clouds
370,Trairi,BR,-3.2778,-39.2689,80.19,77,69,11.77,broken clouds
371,Mazamari,PE,-11.3258,-74.5308,83.07,58,100,1.79,overcast clouds
372,Chalus,IR,36.655,51.4204,49.46,87,75,0.0,broken clouds
373,San Lorenzo,PY,-25.3333,-57.5333,95.94,39,40,9.22,scattered clouds
374,Freetown,SL,8.484,-13.2299,79.7,81,32,8.37,scattered clouds
375,Hamilton,US,39.1834,-84.5333,52.45,93,100,1.99,overcast clouds
376,Grindavik,IS,63.8424,-22.4338,28.87,80,20,6.91,few clouds
377,Asuncion Nochixtlan,MX,17.4667,-97.2333,64.56,37,3,8.99,clear sky
378,Alzamay,RU,55.5562,98.6644,12.06,84,100,11.92,overcast clouds
379,Oriximina,BR,-1.7656,-55.8661,88.05,52,24,4.18,few clouds
380,Whithorn,JM,18.2604,-78.0378,80.44,57,0,11.63,clear sky
381,Haicheng,CN,40.8516,122.7475,21.0,69,32,2.57,scattered clouds
382,Taga,RO,46.95,24.05,30.52,83,92,0.96,overcast clouds
383,Aykhal,RU,66.0,111.5,-24.41,100,99,3.69,overcast clouds
384,Kahului,US,20.8947,-156.47,80.62,71,20,27.63,few clouds
385,Dolores,AR,-36.3132,-57.6792,83.05,39,58,15.21,broken clouds
386,Anshun,CN,26.25,105.9333,40.98,85,100,5.95,overcast clouds
387,Gull Lake,CA,50.1001,-108.4847,18.57,87,6,4.16,clear sky
388,Kirkwall,GB,58.9848,-2.9587,37.45,70,40,24.16,scattered clouds
389,Autazes,BR,-3.5797,-59.1306,85.39,63,91,2.82,overcast clouds
390,Puerto Madryn,AR,-42.7692,-65.0385,79.61,28,85,27.6,overcast clouds
391,Bathsheba,BB,13.2167,-59.5167,83.01,81,20,8.05,few clouds
392,Tucurui,BR,-3.7661,-49.6725,83.61,65,71,2.59,broken clouds
393,Riverton,US,40.5219,-111.9391,33.3,75,100,4.61,overcast clouds
394,Bandarbeyla,SO,9.4942,50.8122,77.63,75,94,13.69,overcast clouds
395,Acajutla,SV,13.5928,-89.8275,84.18,56,6,4.63,clear sky
396,Huilong,CN,31.8111,121.655,49.93,70,100,6.46,overcast clouds
397,Ouallam,NE,14.3188,2.0866,78.53,15,0,9.01,clear sky
398,Khovu-Aksy,RU,51.1333,93.6,-12.87,93,100,1.12,overcast clouds
399,Gornopravdinsk,RU,60.05,69.9,1.99,93,88,8.79,overcast clouds
400,Roma,US,43.2128,-75.4557,53.96,96,100,6.91,mist
401,Filadelfia,US,39.9523,-75.1638,57.02,92,100,9.22,mist
402,Goderich,CA,43.7501,-81.7165,42.91,87,12,4.61,few clouds
403,Nizhniy Tsasuchey,RU,50.5167,115.1333,4.6,87,20,7.67,few clouds
404,Padang,ID,-0.9492,100.3543,75.54,89,100,3.65,overcast clouds
405,Avera,US,33.194,-82.5271,73.54,64,54,7.47,broken clouds
406,Marsh Harbour,BS,26.5412,-77.0636,74.68,63,0,15.32,clear sky
407,Assiniboia,CA,49.6334,-105.9845,8.42,61,6,5.75,clear sky
408,Saint-Pierre,RE,-21.3393,55.4781,76.68,78,75,5.75,broken clouds
409,Surajgarh,IN,28.3124,75.7347,59.0,30,0,6.15,clear sky
410,Okha,RU,53.5739,142.9478,1.06,91,36,14.0,scattered clouds
411,Roebourne,AU,-20.7833,117.1333,77.36,52,1,12.39,clear sky
412,Poya,NC,-21.35,165.15,79.39,80,44,3.53,scattered clouds
413,Vardo,NO,70.3705,31.1107,35.58,80,75,6.91,broken clouds
414,Payo,ID,-3.7508,103.6372,72.64,98,100,2.06,overcast clouds
415,Lago Da Pedra,BR,-4.3333,-45.1667,82.56,59,47,0.81,scattered clouds
416,Ardakan,IR,32.31,54.0175,46.6,53,87,6.31,overcast clouds
417,Rapid Valley,US,44.0625,-103.1463,34.59,62,0,11.01,clear sky
418,Thap Than,TH,15.4606,99.8917,79.72,73,100,0.96,overcast clouds
419,Bastia,FR,42.6667,9.3333,56.3,89,84,2.28,broken clouds
420,Nouakchott,MR,18.0858,-15.9785,75.13,73,43,14.97,scattered clouds
421,Kenora,CA,49.8167,-94.4337,-3.03,59,0,6.91,clear sky
422,Braintree,GB,51.8782,0.5529,33.58,94,14,1.99,few clouds
423,Cristalina,BR,-16.7686,-47.6136,69.3,79,78,5.46,light rain
424,Kalispell,US,48.1958,-114.3129,36.37,85,100,0.0,overcast clouds
425,Chapais,CA,49.7834,-74.8492,28.18,90,84,7.9,broken clouds
426,Krasnogvardeyets,RU,52.6804,52.3635,2.64,94,18,2.1,few clouds
427,Xianshuigu,CN,38.985,117.3828,26.6,68,72,0.0,haze
428,Bahce,TR,37.1972,36.5766,49.89,75,100,4.7,overcast clouds
429,Beaufort,MY,5.3473,115.7455,74.12,94,97,3.2,overcast clouds
430,Conde,BR,-7.2597,-34.9075,81.86,69,20,12.66,few clouds
431,North Bend,US,43.4065,-124.2243,47.07,92,100,8.05,overcast clouds
432,Pishva,IR,35.308,51.7267,44.22,65,44,1.25,scattered clouds
433,Zhigansk,RU,66.7697,123.3711,-32.98,97,25,11.23,scattered clouds
434,Bilma,NE,18.6853,12.9164,68.92,20,57,4.81,broken clouds
435,Maryborough,AU,-25.5333,152.7,80.94,62,53,8.86,broken clouds
436,Caravelas,BR,-17.7125,-39.2481,76.08,84,100,6.35,overcast clouds
437,Singaraja,ID,-8.112,115.0882,78.73,82,68,2.13,broken clouds
438,Port Blair,IN,11.6667,92.75,80.64,83,75,3.44,mist
439,Auki,SB,-8.7676,160.7034,80.26,82,95,2.46,overcast clouds
440,Sukhumi,GE,43.0033,41.0153,48.56,60,62,4.05,broken clouds
441,Namibe,AO,-15.1961,12.1522,68.86,76,7,4.94,clear sky
442,Cintalapa,MX,16.6951,-93.7272,77.68,65,45,9.28,scattered clouds
443,Ampanihy,MG,-24.7,44.75,76.62,78,15,3.11,few clouds
444,Topeka,US,39.0483,-95.678,49.62,69,0,1.99,clear sky
445,Berlevag,NO,70.8578,29.0864,35.6,87,75,25.32,broken clouds
446,Port Shepstone,ZA,-30.7414,30.455,72.03,88,17,8.21,few clouds
447,Port-Gentil,GA,-0.7193,8.7815,78.76,94,40,2.3,moderate rain
448,Mount Gambier,AU,-37.8333,140.7667,52.36,56,69,11.12,broken clouds
449,Povenets,RU,62.8487,34.8262,21.0,93,100,8.95,overcast clouds
450,Kokstad,ZA,-30.5472,29.4241,58.62,61,30,4.92,scattered clouds
451,Havoysund,NO,70.9963,24.6622,35.83,84,98,22.66,overcast clouds
452,Chicama,PE,-7.8447,-79.1469,70.34,62,12,9.42,few clouds
453,Adrar,MR,20.5022,-10.0711,79.9,33,87,0.94,overcast clouds
454,Amahai,ID,-3.3333,128.9167,77.5,82,96,3.0,overcast clouds
455,Katsuura,JP,35.1333,140.3,50.45,68,0,3.8,clear sky
456,Kununurra,AU,-15.7667,128.7333,78.78,94,45,5.75,scattered clouds
457,Fort Nelson,CA,58.8053,-122.7002,-2.61,78,75,2.3,light snow
458,Turbat,PK,26.0023,63.044,69.94,52,0,2.8,clear sky
459,Coquimbo,CL,-29.9533,-71.3436,67.73,68,20,13.8,few clouds
460,Kieta,PG,-6.2167,155.6333,81.1,78,100,1.52,overcast clouds
461,Tual,ID,-5.6667,132.75,82.69,71,96,7.31,overcast clouds
462,Adre,TD,13.4667,22.2,64.6,19,0,13.31,clear sky
463,Chamrajnagar,IN,11.9167,76.95,62.82,70,100,1.07,overcast clouds
464,Kinkala,CG,-4.3614,14.7644,68.2,96,99,2.24,overcast clouds
465,Bonavista,CA,48.6499,-53.1147,37.36,88,100,10.42,overcast clouds
466,Bakloh,IN,32.4667,75.9167,49.89,23,0,6.96,clear sky
467,Guymon,US,36.6828,-101.4816,51.8,43,0,4.61,clear sky
468,Woodward,US,36.4337,-99.3904,49.23,70,40,3.44,scattered clouds
469,Walvis Bay,NA,-22.9575,14.5053,61.75,77,0,3.44,clear sky
470,Kos,GR,36.8933,27.2889,56.64,69,63,6.8,broken clouds
471,Jasper,US,37.2001,-94.3502,53.04,76,100,8.05,overcast clouds
472,Wilmington,US,34.2257,-77.9447,74.91,70,59,1.99,broken clouds
473,Bonthe,SL,7.5264,-12.505,79.41,82,68,7.29,broken clouds
474,Leningradskiy,RU,69.3833,178.4167,-4.88,97,100,9.17,overcast clouds
475,Nalut,LY,30.3333,10.85,59.23,32,95,6.38,overcast clouds
476,Chauk,MM,20.8833,94.8167,69.31,67,66,5.1,broken clouds
477,Basco,PH,20.4487,121.9702,78.35,77,67,23.42,broken clouds
478,Tanete,ID,-3.9443,119.7848,72.25,92,88,1.95,overcast clouds
479,Fonte Boa,BR,-2.4959,-66.2662,79.07,82,97,3.02,overcast clouds
480,Evensk,RU,61.95,159.2333,7.16,96,100,8.95,light snow
481,Kaeo,NZ,-35.1,173.7833,59.77,93,100,20.04,overcast clouds
482,Bara,NG,10.3744,10.7288,72.91,20,31,9.13,scattered clouds
483,Nicoya,CR,10.1483,-85.452,81.68,72,49,6.49,scattered clouds
484,Outjo,NA,-20.1167,16.15,67.48,19,0,9.86,clear sky
485,Toyooka,JP,35.5333,134.8333,44.42,75,52,5.61,broken clouds
486,Nienburg,DE,52.6333,9.2167,39.29,93,98,6.62,overcast clouds
487,Mawlaik,MM,23.6333,94.4167,63.46,91,36,1.54,scattered clouds
488,Smyrna,US,33.884,-84.5144,72.84,90,75,5.75,broken clouds
489,Anaco,VE,9.4389,-64.4728,79.21,57,100,8.43,overcast clouds
490,Severobaykalsk,RU,55.65,109.3167,6.62,72,97,7.63,overcast clouds
491,Bardiyah,LY,31.7561,25.0865,63.52,60,1,9.35,clear sky
492,Jiaojiang,CN,28.6803,121.4428,51.01,83,57,4.52,broken clouds
493,Quatre Cocos,MU,-20.2078,57.7625,76.08,83,44,16.93,light rain
494,Kalabo,ZM,-14.97,22.6814,70.25,62,47,1.23,scattered clouds
495,Faya,SA,18.3851,42.4509,55.51,67,17,3.18,few clouds
496,Clearwater,US,27.9659,-82.8001,82.38,71,0,10.0,clear sky
497,Magistralnyy,RU,56.1725,107.4458,9.07,94,100,6.51,light snow
498,Paamiut,GL,61.994,-49.6678,27.64,81,97,7.16,overcast clouds
499,Desna,UA,50.9273,30.7605,32.23,98,100,8.14,overcast clouds
500,Xinzhi,CN,36.4989,111.7047,38.39,36,94,1.36,overcast clouds
501,Sept-Iles,CA,50.2001,-66.3821,36.12,98,100,19.57,mist
502,Hachinohe,JP,40.5,141.5,34.05,92,92,6.13,overcast clouds
503,Sao Felix Do Xingu,BR,-6.6447,-51.995,80.96,74,51,1.52,broken clouds
504,Abay,KZ,49.6311,72.8539,-18.02,99,12,3.69,few clouds
505,Nampa,US,43.5407,-116.5635,35.19,94,100,4.61,mist
506,Zyryanka,RU,65.75,150.85,-39.87,91,6,8.86,clear sky
507,Lodja,CD,-3.4833,23.4333,67.44,99,100,1.86,light rain
508,Fare,PF,-16.7,-151.0167,80.8,72,100,19.77,overcast clouds
509,Pirapemas,BR,-3.7267,-44.2233,82.83,53,24,2.68,few clouds
510,Kandrian,PG,-6.2167,149.55,78.69,86,93,7.36,light rain
511,Ulladulla,AU,-35.35,150.4667,55.42,80,87,7.36,overcast clouds
512,Tura,IN,25.5198,90.2201,59.25,89,20,3.65,few clouds
513,Inirida,CO,3.8653,-67.9239,77.86,94,99,3.33,overcast clouds
514,San Jose,US,37.3394,-121.895,61.36,63,20,3.44,few clouds
515,Patiya,BD,22.2931,91.9762,61.65,80,79,4.76,broken clouds
516,Abu Dhabi,AE,24.4667,54.3667,77.02,83,0,8.05,clear sky
517,Deputatskiy,RU,69.3,139.9,-20.36,98,100,6.4,light snow
518,Mountain Home,US,43.133,-115.6912,27.88,100,20,4.61,few clouds
519,Horsham,GB,51.064,-0.3272,35.26,89,0,3.44,clear sky
520,Nichinan,JP,31.6,131.3667,46.27,67,0,5.32,clear sky
521,Djougou,BJ,9.7085,1.666,77.63,22,0,2.64,clear sky
522,Zeya,RU,53.75,127.2667,-14.6,99,90,2.89,overcast clouds
523,Umm Kaddadah,SD,13.6017,26.6876,60.98,21,5,12.41,clear sky
524,Fuente De Oro,CO,3.4594,-73.6128,79.75,77,63,4.52,broken clouds
525,Umea,SE,63.8284,20.2597,4.93,85,0,3.44,clear sky
526,Calama,CL,-22.4667,-68.9333,73.89,10,0,25.32,clear sky
527,Marsa Matruh,EG,31.3525,27.2453,59.2,58,0,8.05,clear sky
528,Batticaloa,LK,7.7102,81.6924,75.33,64,100,26.35,heavy intensity rain
529,Severo-Yeniseyskiy,RU,60.3725,93.0408,4.44,92,100,10.89,overcast clouds
530,Cueramaro,MX,20.6167,-101.7167,77.22,18,0,5.01,clear sky
531,Talnakh,RU,69.4865,88.3972,2.21,100,79,6.78,broken clouds
532,Tulle,FR,45.3333,1.8333,28.54,88,76,3.24,broken clouds
533,Kurtalan,TR,37.9272,41.7028,46.78,62,27,1.7,scattered clouds
534,Tamandare,BR,-8.7597,-35.1047,78.46,78,40,7.85,scattered clouds
535,Immokalee,US,26.4187,-81.4173,82.9,62,75,10.36,broken clouds
536,Calderitas,MX,18.55,-88.25,79.59,77,8,10.45,light rain
537,Gamba,GA,-2.65,10.0,75.78,84,100,2.93,overcast clouds
538,Kazachinskoye,RU,57.6953,93.2761,8.2,90,100,11.23,overcast clouds
539,Vostok,RU,46.4856,135.8833,-2.58,99,100,4.12,overcast clouds
540,Morehead,US,37.2711,-87.1764,55.99,94,100,3.44,mist
541,Ko Samui,TH,9.5357,99.9357,78.85,84,100,16.93,overcast clouds
542,Mamallapuram,IN,12.6264,80.1722,75.25,75,100,17.4,overcast clouds
543,Honiara,SB,-9.4333,159.95,81.54,80,90,2.28,overcast clouds
544,Port Hardy,CA,50.6996,-127.4199,41.18,81,100,21.85,overcast clouds
545,Punta Umbria,ES,37.1821,-6.9661,58.23,87,100,18.92,overcast clouds
546,Kantang,TH,7.4054,99.5156,76.89,89,100,6.69,light rain
547,Teahupoo,PF,-17.8333,-149.2667,80.56,83,84,19.73,broken clouds
548,Ruteng,ID,-8.6136,120.4721,59.94,67,100,1.3,overcast clouds
549,Pevek,RU,69.7008,170.3133,-6.07,95,100,4.7,light snow
550,Gladstone,AU,-23.85,151.25,76.93,73,25,5.75,scattered clouds
551,Tarko-Sale,RU,64.9225,77.785,10.26,87,100,16.31,overcast clouds
552,Natal,BR,-5.795,-35.2094,83.05,74,20,16.11,few clouds
553,Tabuny,RU,52.7773,78.7896,-12.59,99,15,3.56,few clouds
554,Pierre,US,44.3683,-100.351,17.85,67,5,4.0,clear sky
555,Aksu,CN,41.1231,80.2644,25.39,41,53,1.45,broken clouds
556,Skelleftea,SE,64.7507,20.9528,12.0,100,0,4.61,clear sky
557,Aklavik,CA,68.2191,-135.0107,-16.6,69,40,14.97,scattered clouds
558,Araouane,ML,18.9048,-3.5265,79.83,15,4,7.78,clear sky
559,Rio Grande,BR,-32.035,-52.0986,84.31,73,0,12.24,clear sky
560,Tiarei,PF,-17.5333,-149.3333,86.02,82,76,18.5,broken clouds
561,Fort Morgan,US,40.2503,-103.8,50.65,25,40,6.91,scattered clouds
562,Madang,PG,-5.2246,145.7966,76.64,89,100,3.78,overcast clouds
563,Kefamenanu,ID,-9.4467,124.4781,68.81,85,96,2.44,overcast clouds
564,Vila Franca Do Campo,PT,37.7167,-25.4333,59.41,83,95,25.61,light rain
565,Ciudad Bolivar,VE,8.1222,-63.5497,81.16,55,100,6.71,overcast clouds
566,Wanning,CN,18.8003,110.3967,69.37,90,100,8.68,overcast clouds
567,Darhan,MN,49.4867,105.9228,-5.91,91,28,5.35,scattered clouds
568,Buchanan,LR,5.8808,-10.0467,78.57,83,41,5.32,scattered clouds
569,Nunoa,PE,-14.48,-70.6411,55.09,50,100,3.47,overcast clouds
570,Alofi,NU,-19.0595,-169.9187,85.89,74,75,10.36,broken clouds
571,Olinda,BR,-8.0089,-34.8553,82.13,65,40,8.05,scattered clouds
572,Shimoda,JP,34.6667,138.95,45.1,69,0,19.66,clear sky
573,Los Llanos De Aridane,ES,28.6585,-17.9182,67.75,94,20,4.61,few clouds
574,Ahuimanu,US,21.4447,-157.8378,80.62,70,40,17.27,light rain
575,Tingo Maria,PE,-9.2895,-76.0088,80.78,76,97,2.06,overcast clouds
576,Matagami,CA,49.7502,-77.6328,21.31,86,100,12.66,overcast clouds
577,Carauari,BR,-4.8828,-66.8958,82.15,82,100,1.41,overcast clouds
578,Nampula,MZ,-15.1165,39.2666,76.95,78,40,3.44,scattered clouds
579,Kondinskoye,RU,59.6481,67.41,1.47,92,87,9.44,overcast clouds
580,Kaseda,JP,31.4167,130.3167,49.64,71,0,9.6,clear sky
581,Shakawe,BW,-18.3667,21.85,70.16,71,7,4.52,clear sky
582,Prenzlau,DE,53.3167,13.8667,36.21,85,51,12.97,broken clouds
583,Luoyang,CN,34.6836,112.4536,39.06,72,11,3.31,few clouds
584,Yueyang,CN,29.3333,113.0919,43.95,86,21,3.65,few clouds
585,Bulolo,PG,-7.2,146.65,72.0,90,92,0.81,overcast clouds
586,Vesoul,FR,47.5833,5.8333,31.01,86,34,4.07,scattered clouds
587,Jamkhed,IN,18.7362,75.3121,65.79,62,100,9.51,overcast clouds
588,Novobirilyussy,RU,56.9514,90.6661,5.56,93,100,10.89,overcast clouds
589,Vangaindrano,MG,-23.35,47.6,73.44,91,5,5.97,light rain
590,Kapoeta,SS,4.7717,33.5903,80.96,45,95,1.92,overcast clouds
591,Yar-Sale,RU,66.8333,70.8333,3.63,97,97,7.31,overcast clouds
592,Arica,CL,-18.475,-70.3042,76.55,68,0,12.66,clear sky
593,Poum,NC,-20.2333,164.0167,79.32,80,10,5.03,clear sky
594,Supata,CO,5.061,-74.2372,67.73,91,82,3.42,broken clouds
595,Gazanjyk,TM,39.2446,55.5154,30.02,50,83,12.8,broken clouds
596,Breyten,ZA,-26.3018,29.987,59.0,84,96,3.18,overcast clouds
597,Canaries,ES,28.0,-15.5,64.36,88,40,23.02,scattered clouds
598,Nara,JP,34.6851,135.8049,41.5,53,6,3.87,clear sky
599,Uchiza,PE,-8.4592,-76.4633,81.73,72,64,1.07,broken clouds
600,Yining,CN,29.0361,114.5636,47.19,89,77,1.12,broken clouds
601,Eyl,SO,7.9803,49.8164,76.77,79,83,14.18,broken clouds
602,Leh,IN,34.1667,77.5833,20.44,44,64,1.95,broken clouds
603,Rincon,US,32.296,-81.2354,82.36,70,35,4.81,scattered clouds
604,Kawalu,ID,-7.3817,108.2082,72.43,96,100,2.15,overcast clouds
605,Aktau,KZ,43.65,51.2,12.78,59,9,15.3,clear sky
606,Palmer,US,42.1584,-72.3287,58.24,87,100,6.91,overcast clouds
607,Xam Nua,LA,20.4197,104.0439,57.92,96,100,1.88,overcast clouds
608,Fallon,US,39.4735,-118.7774,41.45,56,20,3.44,few clouds
609,Potsdam,DE,52.3989,13.0657,37.11,94,90,6.89,overcast clouds
610,Brora,GB,58.0099,-3.8518,37.36,68,88,14.72,overcast clouds
611,Boone,US,39.0334,-92.3335,51.67,81,98,3.85,overcast clouds
612,Izhma,RU,65.0083,53.9113,19.29,94,100,7.74,overcast clouds
613,Hami,CN,42.8,93.45,22.59,49,4,3.89,clear sky
614,High Prairie,CA,55.4334,-116.4858,20.03,88,52,2.28,broken clouds
615,Vestmanna,FO,62.1564,-7.1664,32.92,69,75,21.85,light snow
616,Christchurch,NZ,-43.5333,172.6333,62.91,55,100,23.02,overcast clouds
617,Chingirlau,KZ,51.095,54.0814,3.43,86,2,3.04,clear sky
618,Mayumba,GA,-3.432,10.6554,76.35,88,100,1.63,overcast clouds
619,Saravan,AM,39.7196,45.6483,25.93,85,74,4.45,broken clouds
620,Svetlaya,RU,46.5389,138.3297,12.07,75,4,7.25,clear sky
621,Hofn,IS,64.2539,-15.2082,27.36,59,10,20.18,clear sky
622,Alta,NO,69.9689,23.2717,24.06,86,75,2.3,broken clouds
623,Kiunga,PG,-6.1219,141.2906,72.97,99,100,1.74,overcast clouds
624,Cap Malheureux,MU,-19.9842,57.6142,76.46,77,31,7.0,light rain
625,Manokwari,ID,-0.8667,134.0833,78.31,79,99,2.59,overcast clouds
626,Bambanglipuro,ID,-7.95,110.2833,76.87,87,100,3.51,light rain
627,Sorland,NO,67.667,12.6934,37.45,54,97,12.88,overcast clouds
628,Beira,MZ,-19.8436,34.8389,77.09,94,75,1.14,light rain
629,Itupiranga,BR,-5.1347,-49.3267,95.32,69,57,3.36,broken clouds
630,Valparaiso,CL,-33.0393,-71.6273,82.63,52,0,17.27,clear sky
631,Aljezur,PT,37.3191,-8.8033,62.87,93,43,13.47,scattered clouds
632,Birjand,IR,32.8663,59.2211,41.47,100,75,4.61,light rain
633,Muros,ES,42.7762,-9.0603,53.83,88,100,10.74,overcast clouds
634,Gorontalo,ID,0.5412,123.0595,75.18,88,99,2.35,overcast clouds
635,Colgong,IN,25.2667,87.2167,57.38,51,34,5.88,scattered clouds
636,Abu Zabad,SD,12.35,29.25,66.51,24,3,11.45,clear sky
637,Mnogovershinnyy,RU,53.9353,139.9242,-12.86,99,69,4.25,broken clouds
638,Atikokan,CA,48.7555,-91.6216,2.08,61,0,0.78,clear sky
639,Angoche,MZ,-16.2325,39.9086,78.31,88,22,7.05,few clouds
640,Baker City,US,44.7749,-117.8344,37.65,86,100,0.0,overcast clouds
641,Yurimaguas,PE,-5.9,-76.0833,73.56,100,100,13.8,overcast clouds
642,Tuatapere,NZ,-46.1333,167.6833,63.72,59,100,7.54,overcast clouds
643,Mikumi,TZ,-7.4041,36.9831,71.98,75,10,1.74,clear sky
644,Ternate,ID,0.8,127.4,79.57,80,99,2.86,overcast clouds
645,Hanna,CA,51.6334,-111.9018,17.33,81,11,6.6,few clouds
646,Kampot,KH,10.6167,104.1833,75.36,88,86,7.45,overcast clouds
647,Vanavara,RU,60.34,102.2797,12.65,91,100,12.46,overcast clouds
648,Milkovo,RU,54.7167,158.6167,-2.79,98,87,1.32,overcast clouds
649,Chernenko,RU,44.365,39.3103,40.3,83,88,2.55,overcast clouds
650,Cortez,US,37.3489,-108.5859,47.03,76,98,15.1,overcast clouds
651,Tecoanapa,MX,16.5167,-98.75,83.41,65,9,7.96,clear sky
652,Dakar,SN,14.6937,-17.4441,78.93,89,0,11.5,clear sky
653,La Ronge,CA,55.1001,-105.2842,-7.35,71,75,10.36,light snow
654,Nizwa,OM,22.9333,57.5333,65.71,56,0,2.15,clear sky
655,Guilin,CN,25.2819,110.2864,50.11,82,95,5.48,overcast clouds
656,Gat,IL,31.61,34.7642,61.39,80,4,2.21,clear sky
657,Sanand,IN,22.9833,72.3833,66.42,26,0,8.21,clear sky
658,Viransehir,TR,37.2353,39.7631,49.21,72,99,3.13,overcast clouds
659,Mwinilunga,ZM,-11.7358,24.4293,62.82,80,72,1.01,broken clouds
660,Jiaocheng,CN,24.6774,116.1389,54.43,88,100,2.8,overcast clouds
661,Tigil,RU,57.8,158.6667,6.33,90,100,4.27,overcast clouds
662,Cookeville,US,36.1628,-85.5016,67.01,99,100,5.75,overcast clouds
663,Aksarka,RU,66.5606,67.7975,7.68,85,91,9.35,overcast clouds
664,Sangueya,GN,10.7,-14.3667,77.36,82,1,4.25,clear sky
665,Sur,OM,22.5667,59.5289,72.36,61,0,5.68,clear sky
666,Nagornskiy,RU,58.7731,57.5451,1.78,89,100,4.61,overcast clouds
667,Kyra,RU,49.5776,111.9753,6.69,81,100,6.51,overcast clouds
668,Susanville,US,40.4163,-120.653,31.12,88,100,4.0,overcast clouds
669,Cabedelo,BR,-6.9811,-34.8339,83.07,77,67,13.78,broken clouds
670,Srednekolymsk,RU,67.45,153.6833,-41.78,100,9,2.77,clear sky
671,Lahaina,US,20.8783,-156.6825,80.6,82,98,10.58,overcast clouds
672,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,106.18,17,19,9.13,few clouds
673,Psedakh,RU,43.4672,44.5692,28.8,94,87,0.45,overcast clouds
674,Diamantino,BR,-14.4086,-56.4461,83.03,67,99,0.74,overcast clouds
675,Tocopilla,CL,-22.092,-70.1979,70.65,64,42,7.29,scattered clouds
676,Pasighat,IN,28.0667,95.3333,59.32,54,0,3.69,clear sky
677,Wajid,SO,3.8093,43.2471,81.57,44,81,8.21,broken clouds
678,Laguna,US,38.421,-121.4238,59.31,61,0,1.01,clear sky
679,Durban,ZA,-29.8579,31.0292,76.12,94,30,1.01,scattered clouds
680,Chara,RU,56.9064,118.2631,-3.21,77,92,3.71,overcast clouds
681,Baruun-Urt,MN,46.6806,113.2792,0.32,90,7,7.78,clear sky
682,Puerto Escondido,MX,15.85,-97.0667,83.46,62,0,5.73,clear sky
683,Bilibino,RU,68.0546,166.4372,-28.71,100,71,4.07,broken clouds
684,Carahue,CL,-38.7,-73.1667,65.21,85,75,10.67,broken clouds
685,Lakes Entrance,AU,-37.8811,147.981,53.17,65,34,19.73,scattered clouds
686,Ambunti,PG,-4.2365,142.8448,73.04,100,100,1.32,overcast clouds
687,Iracoubo,GF,5.4802,-53.2011,79.93,82,31,10.92,scattered clouds
688,Elizabeth City,US,36.2946,-76.2511,70.02,88,100,3.44,overcast clouds
689,Shumskiy,RU,54.8318,99.1328,14.16,72,100,6.35,overcast clouds
690,Bowen,AU,-20.0167,148.2333,80.1,64,54,6.02,broken clouds
691,Nishihara,JP,26.1842,127.7558,67.28,75,75,13.8,broken clouds
692,Veracruz,MX,19.3333,-96.6667,81.66,48,7,5.93,clear sky
693,Majene,ID,-3.5403,118.9707,77.38,87,87,4.21,overcast clouds
694,Besikduzu,TR,41.052,39.2284,49.89,63,29,6.29,scattered clouds
695,Novikovo,RU,51.1537,37.8879,20.07,62,100,15.93,overcast clouds
696,Manzhouli,CN,49.6,117.4333,4.53,89,12,13.2,few clouds
697,Goure,NE,13.9835,10.2704,69.48,17,0,8.79,clear sky
698,Tandalti,SD,13.0167,31.8667,70.97,21,7,12.35,clear sky
699,Angouleme,FR,45.65,0.15,34.12,85,0,9.22,clear sky
